zone_idx,ring_idx,sector_idx,concentric_idx,point_count,pc_mean_x,pc_mean_y,pc_mean_z,singular_value_1,singular_value_2,singular_value_3,normal_x,normal_y,normal_z,d,linearity,planarity,sphericity,anisotropy,surface_variation,omnivariance,eigenentropy,uprightness,tilt_angle,pitch,roll,principal_direction_azimuth,ground_elevation,ground_flatness,line_variable,normal_consistency,multiscale_curvature,radial_height_diff,radial_laplacian,symmetric_diff_ratio,z_trim_mean,radial_trimmed_height_diff,radial_trimmed_gradient,parallel_gap_valid,parallel_plane_gap_mu,parallel_plane_gap_median,shared_normal_x,shared_normal_y,shared_normal_z,shared_normal_angle_to_current,shared_normal_angle_to_inner,ransac_gap_pretrim_valid,ransac_gap_pretrim_mu,ransac_gap_pretrim_median,ransac_shared_normal_pretrim_x,ransac_shared_normal_pretrim_y,ransac_shared_normal_pretrim_z,ransac_shared_angle_to_current_pretrim,ransac_shared_angle_to_inner_pretrim,ransac_inlier_ratio_A_pretrim,ransac_inlier_ratio_B_pretrim,ransac_gap_raw_valid,ransac_gap_raw_mu,ransac_gap_raw_median,ransac_shared_normal_raw_x,ransac_shared_normal_raw_y,ransac_shared_normal_raw_z,ransac_shared_angle_to_current_raw,ransac_shared_angle_to_inner_raw,ransac_inlier_ratio_A_raw,ransac_inlier_ratio_B_raw
1,0,1,4,184,2.34892,1.68335,-2.07288,0.150397,0.0152222,0.00456007,0.188847,-0.0489114,0.980788,1.6718,0.898787,0.0708932,0.0303203,0.96968,0.0267957,0.0218556,0.422133,0.980788,0.196337,-0.190218,-0.0498282,1.93288,-2.07288,0.00456007,9.88011,0.189398,0.00603347,-5.74384,14.7079,1,-0.253453,-2.05107,-3.29064,1,0.11917,0.0704741,0.992881,0.0927169,0.0747696,0.0207078,1.51685,0,nan,nan,0,0,1,nan,nan,0,0,0,nan,nan,0,0,1,nan,nan,0,0
1,1,2,5,197,1.91693,2.81525,-1.64528,0.14258,0.0350343,0.00237157,0.0138631,-0.272651,0.962013,2.32379,0.754283,0.229084,0.0166333,0.983367,0.0131765,0.0227962,0.560157,0.962013,0.276513,-0.0144095,-0.276175,-0.66749,-1.64528,0.00237157,4.06972,0.144121,0.0540161,nan,nan,nan,-0.0695284,nan,nan,0,nan,nan,0,0,1,nan,nan,0,nan,nan,0,0,1,nan,nan,0,0,0,nan,nan,0,0,1,nan,nan,0,0
1,1,3,5,93,0.406107,3.398,-1.67283,0.0591143,0.0350632,0.000477082,-0.105045,-0.0184429,0.994296,1.76862,0.406858,0.585071,0.0080705,0.991929,0.00504024,0.00996275,0.688538,0.994296,0.106854,0.105257,-0.0185466,-0.321255,-1.67283,0.000477082,1.68594,0.0491532,0.0377875,-4.05297,8.96068,1,0.867189,-0.686817,-1.15999,1,0.609596,0.619659,0.30267,0.952861,0.0211513,0.260676,0.277732,1,0.0445809,0.0901991,-0.188791,0.163228,0.968357,0.22155,0.20684,0.44898,0.511905,1,0.0802722,0.132622,-0.0656291,0.231321,0.970662,0.21532,0.181983,0.490798,0.516129
1,1,4,5,264,-0.392912,3.41859,-1.73273,0.0419857,0.0317863,0.000650114,-0.0804433,-0.0414144,0.995899,1.8356,0.242925,0.741591,0.0154842,0.984516,0.00873549,0.0095377,0.727695,0.995899,0.0906002,0.0805996,-0.041561,0.688104,-1.73273,0.000650114,1.32087,0.0303684,0.0550039,-3.55859,8.53688,1,0.967492,-0.533453,-0.891191,1,0.635052,0.641231,-0.205505,0.977947,0.0372577,0.0887896,0.0274099,1,0.123703,0.468728,-0.123235,0.265182,0.956291,0.275633,0.0998248,0.446759,0.239496,1,0.0941892,0.573573,-0.149732,0.230484,0.961487,0.261884,0.146621,0.36952,0.287879
1,2,2,6,180,1.95294,3.69449,-1.55248,0.0399455,0.0265788,0.000851543,0.0733864,-0.0809803,0.99401,1.69905,0.334623,0.64406,0.0213176,0.978682,0.0126387,0.00966949,0.732121,0.99401,0.109504,-0.0736949,-0.0812888,-0.595579,-1.55248,0.000851543,1.50291,0.0737189,0.0353454,-1.37408,5.21615,1,-0.0617333,0.0077951,0.0100971,1,0.201874,0.178221,0.957218,0.28933,0.0046755,0.185669,3.01226,0,nan,nan,0,0,1,nan,nan,0,0,0,nan,nan,0,0,1,nan,nan,0,0
1,2,3,6,1102,0.528896,4.04113,-1.63728,0.180176,0.0389863,0.00059606,-0.0903813,-0.0595428,0.994126,1.91608,0.783621,0.213071,0.00330821,0.996692,0.00271234,0.0161176,0.485644,0.994126,0.108445,0.0906662,-0.0598232,-0.149001,-1.63728,0.00059606,4.62153,0.0565593,0.0861017,-3.25322,11.2315,1,1.0335,0.166308,0.182254,1,0.878458,0.893986,-0.0194095,0.999717,0.0137306,0.0055993,0.0668473,0,nan,nan,0,0,1,nan,nan,0,0,0,nan,nan,0,0,1,nan,nan,0,0
1,2,4,6,1191,-0.359469,4.08144,-1.69551,0.0406574,0.0327188,0.00116377,-0.111362,-0.126157,0.98574,2.1462,0.195256,0.77612,0.0286238,0.971376,0.0156127,0.0115683,0.756987,0.98574,0.169081,0.112496,-0.12729,0.6511,-1.69551,0.00116377,1.24263,0.113053,0.0633089,-2.75841,11.168,1,1.03258,0.0650859,0.0536922,1,0.782965,0.800981,-0.191367,0.981426,0.0135193,0.0232773,0.0996818,1,0.878792,0.910951,-0.143601,-0.0227825,0.989373,0.229603,0.017177,0.239496,0.123134,0,nan,nan,0,0,1,nan,nan,0,0
1,3,2,7,161,2.03805,4.22949,-1.51522,0.0353272,0.0170645,0.00155363,-0.089378,-0.133493,0.987011,2.2423,0.516959,0.439062,0.0439782,0.956022,0.0288,0.00978401,0.743469,0.987011,0.161351,0.0903079,-0.134434,1.54312,-1.51522,0.00155363,2.07022,0.116355,0.0322239,-1.82213,nan,nan,0.130082,0.191816,0.250649,1,0.0228481,0.0264666,0.990648,0.112492,0.0772161,0.00912841,0.00919996,0,nan,nan,0,0,1,nan,nan,0,0,0,nan,nan,0,0,1,nan,nan,0,0
