zone_idx,ring_idx,sector_idx,concentric_idx,point_count,pc_mean_x,pc_mean_y,pc_mean_z,singular_value_1,singular_value_2,singular_value_3,normal_x,normal_y,normal_z,d,linearity,planarity,sphericity,anisotropy,surface_variation,omnivariance,eigenentropy,uprightness,tilt_angle,pitch,roll,principal_direction_azimuth,ground_elevation,ground_flatness,line_variable,normal_consistency,multiscale_curvature,radial_height_diff,radial_laplacian,symmetric_diff_ratio,z_trim_mean,radial_trimmed_height_diff,radial_trimmed_gradient,parallel_gap_valid,parallel_plane_gap_mu,parallel_plane_gap_median,shared_normal_x,shared_normal_y,shared_normal_z,shared_normal_angle_to_current,shared_normal_angle_to_inner,ransac_gap_pretrim_valid,ransac_gap_pretrim_mu,ransac_gap_pretrim_median,ransac_shared_normal_pretrim_x,ransac_shared_normal_pretrim_y,ransac_shared_normal_pretrim_z,ransac_shared_angle_to_current_pretrim,ransac_shared_angle_to_inner_pretrim,ransac_inlier_ratio_A_pretrim,ransac_inlier_ratio_B_pretrim,ransac_gap_raw_valid,ransac_gap_raw_mu,ransac_gap_raw_median,ransac_shared_normal_raw_x,ransac_shared_normal_raw_y,ransac_shared_normal_raw_z,ransac_shared_angle_to_current_raw,ransac_shared_angle_to_inner_raw,ransac_inlier_ratio_A_raw,ransac_inlier_ratio_B_raw
0,0,0,0,10,0.540997,0.151478,-0.0226318,0.00255794,0.000789592,6.01196e-06,0.0867492,0.0531007,0.994814,-0.0324602,0.691317,0.306333,0.00235032,0.99765,0.00179272,0.000229846,0.558425,0.994814,0.101887,-0.0869814,0.0533269,1.00473,-0.0226318,6.01196e-06,3.23957,0.208596,0,nan,nan,nan,-0.0233976,nan,nan,0,nan,nan,0,0,1,nan,nan,0,nan,nan,0,0,1,nan,nan,0,0,0,nan,nan,0,0,1,nan,nan,0,0
1,1,2,5,189,1.88068,2.83704,-1.76604,0.173608,0.0267722,0.00304363,0.0175743,-0.176142,0.984208,2.20483,0.84579,0.136679,0.0175316,0.982468,0.014962,0.0241851,0.465026,0.984208,0.177955,-0.0178544,-0.177094,2.28476,-1.76604,0.00304363,6.48465,0.100162,0.0466953,-4.25618,10.1252,1,-0.423847,-1.41157,-2.3084,1,0.5496,0.55822,-0.874967,-0.482437,0.0410821,0.0775186,2.58466,0,nan,nan,0,0,1,nan,nan,0,0,0,nan,nan,0,0,1,nan,nan,0,0
1,1,3,5,98,0.419727,3.41246,-1.81215,0.0721271,0.0328327,0.000352883,-0.0793989,0.00126654,0.996842,1.83543,0.544795,0.450313,0.00489252,0.995107,0.00335081,0.00941915,0.64169,0.996842,0.0794931,0.0794827,0.00127055,-0.220351,-1.81215,0.000352883,2.19681,0.0388318,0.0379633,-4.28099,8.6946,1,0.643344,-1.16497,-1.87372,1,0.607924,0.615148,0.33512,0.941774,0.0274881,0.38626,0.215274,0,nan,nan,0,0,1,nan,nan,0,0,0,nan,nan,0,0,1,nan,nan,0,0
1,1,4,5,285,-0.438426,3.40356,-1.86468,0.0463269,0.0329759,0.000657094,-0.0593375,-0.000703013,0.998238,1.83777,0.288192,0.697624,0.0141838,0.985816,0.0082178,0.0100127,0.72097,0.998238,0.0593746,0.0593724,-0.000704254,0.335981,-1.86468,0.000657094,1.40487,0.0172625,0.0553095,-3.86847,8.59256,1,0.955239,-0.562682,-0.915466,1,0.640491,0.635249,-0.197445,0.97967,0.0355296,0.0625149,0.0182766,0,nan,nan,0,0,1,nan,nan,0,0,0,nan,nan,0,0,1,nan,nan,0,0
1,2,2,6,177,1.954,3.66878,-1.71883,0.0496884,0.0104097,0.00147233,-0.0097551,-0.101673,0.99477,2.10191,0.790501,0.179867,0.0296312,0.970369,0.0239129,0.00913199,0.562819,0.99477,0.102318,0.00980607,-0.101853,2.3295,-1.71883,0.00147233,4.7733,0.0738259,0.0321321,-1.27615,5.04233,1,-0.232998,0.190849,0.242096,1,0.223324,0.198323,-0.950815,-0.309694,0.00632629,2.92239,0.119887,0,nan,nan,0,0,1,nan,nan,0,0,0,nan,nan,0,0,1,nan,nan,0,0
1,2,3,6,1179,0.601627,4.0266,-1.79144,0.184676,0.0386879,0.000676287,-0.0851344,-0.0555726,0.994819,2.05714,0.790509,0.205829,0.00366202,0.996338,0.0030186,0.0169059,0.480073,0.994819,0.101843,0.0853698,-0.055804,-0.20689,-1.79144,0.000676287,4.77347,0.0657885,0.089932,-3.25181,13.9041,1,0.806088,0.162744,0.17881,1,0.781752,0.805996,-0.264645,-0.964344,0.00198042,0.0108362,2.82901,0,nan,nan,0,0,1,nan,nan,0,0,0,nan,nan,0,0,1,nan,nan,0,0
1,2,4,6,1137,-0.442814,4.03974,-1.85555,0.0474458,0.0300602,0.00127889,-0.0903106,-0.111318,0.989673,2.24609,0.366432,0.606614,0.0269547,0.973045,0.0162326,0.0122182,0.739924,0.989673,0.14384,0.0910009,-0.112009,0.389449,-1.85555,0.00127889,1.57836,0.113538,0.061704,-3.1639,13.8772,1,0.923658,-0.031581,-0.02586,1,0.582316,0.613528,0.4184,-0.908233,0.00734747,0.0319717,2.96497,0,nan,nan,0,0,1,nan,nan,0,0,1,0.808412,0.844768,-0.0792354,0.0291232,0.99643,0.33223,0.0321928,0.287719,0.0976253
1,3,2,7,165,2.02881,4.15951,-1.69405,0.0307899,0.0186843,0.00222908,-0.16802,-0.100884,0.980608,2.42171,0.393168,0.534435,0.0723965,0.927604,0.0431129,0.0108644,0.81204,0.980608,0.197257,0.169695,-0.102519,1.75562,-1.69405,0.00222908,1.6479,0.140225,0.0294488,-2.01154,nan,nan,-0.0187073,0.214291,0.282324,1,0.0141926,0.0199357,0.993244,0.0971204,0.0635086,0.0100128,0.00978396,0,nan,nan,0,0,1,nan,nan,0,0,0,nan,nan,0,0,1,nan,nan,0,0
1,3,4,7,143,-1.0238,4.46526,-0.0856104,nan,nan,nan,0,0,1,0.0856104,0,0,0,0,0,0,0,1,0,-0,0,0,-0.0856104,nan,nan,0.0134949,0.0107518,-1.09875,nan,nan,0.82694,-0.0967178,-0.215444,1,0.315058,0.311588,0.426607,-0.904293,0.0161256,0.280202,0.0220273,0,nan,nan,0,0,1,nan,nan,0,0,0,nan,nan,0,0,1,nan,nan,0,0
